comparator_state	analysis_mode	n_ranked_genes	permutations	term	es	nes	nominal_p	fdr_q	fwer_p	tag_fraction	rank_fraction	leading_edge_genes	direction	program_label	evidence_class	comparator_order	program_order
iREC	targeted_predeclared	10824	2000	HALLMARK_MYC_TARGETS_V1	-0.3716850599698871	-1.8012726629211977	0.0	0.0028562361155188	0.02	77/173	27.92%	CAD;RUVBL2;GSPT1;NOP56;MCM4;SRM;RANBP1;NHP2;SNRPA;MCM7;EIF3B;NME1;PABPC4;SMARCC1;FBL;NOLC1;PSMA1;ETF1;MYC;UBA2;ODC1;EXOSC7;LSM2;NOP16;DHX15;SRSF2;HNRNPA1;XRCC6;APEX1;SNRPD1;SRSF7;KPNA2;SRPK1;CTPS1;DDX18;TRIM28;HNRNPR;POLD2;G3BP1;TYMS;C1QBP;RAN;NAP1L1;TRA2B;BUB3;PSMD14;DUT;DDX21;CCT2;SYNCRIP;TFDP1;PWP1;PRDX3;SSB;CCT3;CDK4;COPS5;YWHAQ;CBX3;PPIA;SERBP1;PA2G4;EIF3J;HNRNPU;SF3B3;HNRNPA2B1;PSMD8;MCM6;PRPF31;VDAC3;NPM1;GNL3;RAD23B;SRSF3;HNRNPC;ORC2;CCT4	REC_down	MYC targets	targeted	2	10
Hypoxia	targeted_predeclared	12496	2000	HALLMARK_FATTY_ACID_METABOLISM	0.2396710009951196	0.9769431759840128	0.511854103343465	0.5086221360526463	1.0	28/130	20.69%	HPGD;S100A10;LDHA;UBE2L6;RETSAT;TP53INP2;SERINC1;MIF;GLUL;ENO2;PSME1;OSTC;ERP29;GABARAPL1;GPD2;ALDOA;MGLL;VNN1;YWHAH;PDHB;HMGCL;NTHL1;ACAA1;HSD17B11;NCAPH2;ECI1;BPHL;HSD17B10	REC_up	Fatty-acid metabolism	targeted	0	11
UPR	targeted_predeclared	10358	2000	HALLMARK_FATTY_ACID_METABOLISM	-0.1941500442465703	-0.8986006831163486	0.7323420074349443	0.7648900372942471	0.9985	21/116	12.95%	HSPH1;HIBCH;MAOA;HMGCS2;ODC1;SUCLG2;RAP1GDS1;ALDH1A1;HMGCS1;METAP1;SUCLG1;UROS;AADAT;PTPRG;ACSM3;HSDL2;D2HGDH;HSD17B4;HSP90AA1;HSD17B7;ACADM	REC_down	Fatty-acid metabolism	targeted	1	11
iREC	targeted_predeclared	10824	2000	HALLMARK_FATTY_ACID_METABOLISM	0.3264434415104389	1.380333216093146	0.0239938080495356	0.0656785128146901	0.6345	33/119	21.47%	FABP1;LDHA;UGDH;GPD2;ALDOA;ETFDH;HSD17B11;ACSL5;ENO2;SMS;TP53INP2;HPGD;RETSAT;ME1;HMGCS2;ACOT8;ACADM;PDHA1;ADIPOR2;OSTC;PDHB;GLUL;MGLL;ECI1;ACOX1;SDHA;SERINC1;NCAPH2;IDH3G;S100A10;MIF;MAOA;GABARAPL1	REC_up	Fatty-acid metabolism	targeted	2	11
Hypoxia	targeted_predeclared	12496	2000	PENGWINKLER_PALMITATE_UP_TOP100	0.2910464636348428	1.0855294016898702	0.3249516441005802	0.3380887132355226	0.9995	18/73	16.66%	SLC16A3;MAL2;LDHA;RHOB;DSTN;ANGPTL4;TTC9;ID1;MTUS1;CPE;PGRMC1;LRATD1;PLAT;HSPB1;ARHGAP27;MACC1;FOSL2;CASP3	REC_up	Palmitate response	targeted	0	12
UPR	targeted_predeclared	10358	2000	PENGWINKLER_PALMITATE_UP_TOP100	0.3306859682654296	1.240834833939993	0.1491022638563622	0.1499811169285188	0.919	17/63	16.52%	LDHA;SLC16A3;MAL2;NEBL;PGRMC1;PTPRB;MTUS1;CPE;DSTN;MACC1;RHOB;EPB41L1;ID1;PSMC3;WWC2;TTC9;CLMN	REC_up	Palmitate response	targeted	1	12
iREC	targeted_predeclared	10824	2000	PENGWINKLER_PALMITATE_UP_TOP100	0.2731309055206601	1.048765928164075	0.3767403767403767	0.4046782791634724	0.999	20/66	18.87%	PIP5K1B;MAL2;LDHA;SLC16A3;PLIN2;EPB41L1;CPE;HSPB1;PTPRB;LRATD1;HIF1A;MTUS1;STON2;MACC1;TFRC;NEBL;CLMN;WWC2;ARHGAP27;PMM1	REC_up	Palmitate response	targeted	2	12
Hypoxia	full_gobp_discovery	12496	1000	GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE	0.7483639501025482	2.3037446208249177	0.0	0.0	0.0	13/30	10.33%	MUC13;LSR;MUC4;TFF1;CXADR;MUC2;TFF3;INAVA;SOX9;RBP4;PKP3;TFF2;NOD2	REC_up	Epithelial structure maintenance	transcriptome-wide discovery	0	13
UPR	full_gobp_discovery	10358	1000	GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE	0.7054675851580358	2.109450262712952	0.0	0.0003874012008254	0.031	9/22	8.58%	LSR;TFF3;MUC13;CXADR;INAVA;SOX9;TFF1;MUC4;PKP3	REC_up	Epithelial structure maintenance	transcriptome-wide discovery	1	13
iREC	full_gobp_discovery	10824	1000	GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE	0.6622938508399591	1.989011977380104	0.0	0.0211084293246231	0.333	7/22	6.79%	MUC13;CXADR;TFF3;MUC4;LSR;TFF1;NR1I2	REC_up	Epithelial structure maintenance	transcriptome-wide discovery	2	13
Hypoxia	full_gobp_discovery	12496	1000	GOBP_HOMOTYPIC_CELL_CELL_ADHESION	0.6539214907378967	2.403853187616409	0.0	0.0	0.0	36/69	17.97%	CEACAM1;PLAUR;JUP;CDHR5;CLIC1;DSP;F11R;MYL12A;DSC2;DSG2;PDIA3;CEACAM5;CXADR;ACTB;STXBP1;RAP2B;GNAS;CD99;CD9;CTNNA3;ACTG1;HSPB1;TJP2;IL6R;CDHR2;CSRP1;JAK2;SERPINE2;FLNA;PRKCD;ENTPD1;MYL9;TLN1;ILK;IL6ST;ADGRG1	REC_up	Homotypic cell–cell adhesion	transcriptome-wide discovery	0	14
UPR	full_gobp_discovery	10358	1000	GOBP_HOMOTYPIC_CELL_CELL_ADHESION	0.6284729862106387	2.326294720490553	0.0	0.0	0.0	24/59	10.73%	CEACAM1;JUP;CDHR5;DSC2;DSP;CLIC1;MYL12A;CXADR;F11R;DSG2;PLAUR;ACTB;CEACAM5;SERPINE2;PDIA3;RAP2B;SLC7A11;MYH9;TJP2;GNAS;JAK2;FLNA;IL6R;STXBP1	REC_up	Homotypic cell–cell adhesion	transcriptome-wide discovery	1	14
iREC	full_gobp_discovery	10824	1000	GOBP_HOMOTYPIC_CELL_CELL_ADHESION	0.5476257516090142	2.0983710659445705	0.0	0.0041266878267895	0.045	25/64	13.34%	CEACAM1;CXADR;PLAUR;CDHR5;CDHR2;TJP2;SERPINE2;DSP;CEACAM5;PDIA3;PIK3CB;PRKCD;DSC2;HSPB1;JUP;ACTG1;CLIC1;F11R;MYL12A;DSG2;PLPP3;PRKCA;JAK2;IL6R;ACTB	REC_up	Homotypic cell–cell adhesion	transcriptome-wide discovery	2	14
Hypoxia	full_reactome_discovery	12496	1000	REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.8138369013899501	2.2443620124406456	0.0	0.0	0.0	9/18	7.05%	CLDN4;CLDN7;CLDN3;F11R;CLDN18;CLDN23;CRB3;PARD6B;CLDN12	REC_up	Tight-junction interactions	transcriptome-wide discovery	0	15
UPR	full_reactome_discovery	10358	1000	REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.7778640984991662	2.1434905648495963	0.0	0.0004235825302031	0.008	8/16	8.30%	CLDN3;CLDN4;CLDN7;F11R;CRB3;CLDN12;PARD6B;CLDN18	REC_up	Tight-junction interactions	transcriptome-wide discovery	1	15
iREC	full_reactome_discovery	10824	1000	REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.6896217416283706	1.9210228536549576	0.0	0.0250493055881146	0.276	7/17	6.24%	CLDN3;CLDN7;CLDN18;CLDN4;PARD6B;CRB3;F11R	REC_up	Tight-junction interactions	transcriptome-wide discovery	2	15
Hypoxia	full_reactome_discovery	12496	1000	REACTOME_KERATINIZATION	0.8036513870480889	2.7388475692462677	0.0	0.0	0.0	29/40	11.11%	PERP;JUP;DSP;KRT80;KRT19;KRT20;DSC2;KRT16;DSG2;PRSS8;ST14;KLK8;KRT8;KRT17;PPL;PI3;DSG3;SPRR2D;CAPNS1;KRT12;SPRR2A;KRT18;KRT6A;KRT86;PKP3;KRT7;FURIN;CAPN1;KRT23	REC_up	Keratinization	transcriptome-wide discovery	0	16
UPR	full_reactome_discovery	10358	1000	REACTOME_KERATINIZATION	0.7657287438804508	2.4211472140042094	0.0	0.0	0.0	18/27	13.40%	KRT20;KRT19;KRT80;PERP;JUP;DSC2;DSP;KRT8;DSG2;PRSS8;ST14;KRT18;PPL;PKP3;FURIN;KRT10;CAPNS1;CAPN1	REC_up	Keratinization	transcriptome-wide discovery	1	16
iREC	full_reactome_discovery	10824	1000	REACTOME_KERATINIZATION	0.6375751132538015	2.13836251240263	0.0	0.0016253366221295	0.006	15/33	14.48%	PRSS8;KRT19;DSP;KRT16;ST14;KRT20;DSC2;JUP;PI3;DSG2;KRT10;PCSK6;FURIN;KRT7;DSG3	REC_up	Keratinization	transcriptome-wide discovery	2	16
